,normal,count,word,tag,source
2277,Карий,1,['Кари'],"NOUN,inan,femn,Geox plur,gent",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2278,Ильинка,1,['Ильинки'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2279,Израиль,1,['Израиль'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2280,Захарьино,1,['Захарьино'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2281,Елец,1,['Ельце'],"NOUN,inan,masc,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2282,Малаша,1,['Малаши'],"NOUN,inan,masc,Sgtm,Geox sing,gent",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2283,Малороссия,1,['Малороссии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2284,Мамоново,1,['Мамонову'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2285,Медынь,1,['Медынь'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2286,Пресня,1,['Пресни'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2287,Воронья,1,['Воронья'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2288,Полтава,1,['Полтаву'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2289,Покровка,1,['Покровке'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2290,Подольск,1,['Подольска'],"NOUN,inan,masc,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2291,Петровка,1,['Петровке'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2292,Петергоф,1,['Петергофе'],"NOUN,inan,masc,Geox sing,accs",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2293,Персия,1,['Персии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2294,Пенза,1,['Пензы'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2295,Очаков,1,['Очакова'],"NOUN,inan,masc,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2296,Ордынка,1,['Ордынки'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2297,Ничево,1,['Ничево'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2298,Московия,1,['Московии'],"NOUN,inan,femn,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2299,Голлабрунн,1,['Голлабрунне'],"NOUN,inan,masc,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2300,Греция,1,['Грецию'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2301,Гунтерсдорф,1,['Гунтерсдорф'],"NOUN,inan,masc,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2302,Миродер,1,['Миродеров'],"NOUN,inan,masc,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2303,Меркурий,1,['Меркурий'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2304,Мексика,1,['Мексику'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2305,Яффа,1,['Яффе'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Tolstoyi_L._Voyinaimir1._Voyina_I_Mir.txt
2306,Рейн,16,"['Рейна', 'Рейну', 'Рейн']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Asya.txt
2307,Петербург,4,"['Петербург', 'Петербурге']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Asya.txt
2308,Ганхен,3,['Ганхен'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Asya.txt
2309,Россия,3,"['Россию', 'России']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Asya.txt
2310,Дрезден,2,['Дрездена'],"NOUN,inan,masc,Geox sing,accs",Turgenev_I._Asya.txt
2311,Италия,2,['Италии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Asya.txt
2312,Лондон,2,"['Лондон', 'Лондоне']","NOUN,inan,masc,Geox sing,accs",Turgenev_I._Asya.txt
2313,Германия,1,['Германии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Asya.txt
2314,Петербург,25,"['Петербург', 'Петербурге', 'Петербурга']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2315,Россия,23,"['Россию', 'России', 'Россия']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2316,Париж,17,"['Парижа', 'Парижах', 'Париж', 'Париже']","NOUN,inan,masc,Sgtm,Geox sing,accs",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2317,Москва,16,"['Москву', 'Москва', 'Москве', 'Москвы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2318,Пестово,4,['Пестова'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2319,Баден,3,"['Баден', 'Бадене']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2320,Украина,2,['Украины'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2321,Европа,2,"['Европы', 'Европу']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2322,Италия,2,['Италию'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2323,Кубенскай,2,['Кубенская'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2324,Лилль,2,['Лилль'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2325,Лондон,2,"['Лондонах', 'Лондоне']","NOUN,inan,masc,Geox sing,accs",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2326,Русь,1,['Руси'],"NOUN,inan,femn,Sgtm,Geox sing,accs",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2327,Пруссия,1,['Пруссии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2328,Малаша,1,['Малашей'],"NOUN,inan,masc,Sgtm,Geox sing,gent",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2329,Одесса,1,['Одессу'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2330,Малороссия,1,['Малороссией'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2331,Берлин,1,['Берлина'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2332,Депра,1,['Депре'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2333,Герца,1,['Герца'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2334,Германия,1,['Германии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2335,Великобритания,1,['Великобританией'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2336,Швейцария,1,['Швейцарии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Dvoryanskoe_Gnezdo.txt
2337,Москва,12,"['Москву', 'Москва', 'Москве', 'Москвы', 'Москвой']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Mumu.txt
2338,Мумуня,1,['Мумуней'],"NOUN,inan,masc,Sgtm,Geox sing,gent",Turgenev_I._Mumu.txt
2339,Петербург,1,['Петербурге'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Mumu.txt
2340,Русь,1,['Руси'],"NOUN,inan,femn,Sgtm,Geox sing,accs",Turgenev_I._Mumu.txt
2341,Лежнева,20,"['Лежнева', 'Лежневу', 'Лежневе']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2342,Москва,15,"['Москву', 'Москве', 'Москвы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2343,Россия,7,"['России', 'Россия']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2344,Петербург,6,"['Петербург', 'Петербурге', 'Петербурга']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Rudin.txt
2345,Диомидыча,4,"['Диомидыча', 'Диомидычу']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2346,Европа,4,"['Европу', 'Европа']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2347,Тамбов,3,"['Тамбова', 'Тамбову', 'Тамбов']","NOUN,inan,masc,Geox sing,accs",Turgenev_I._Rudin.txt
2348,Одесса,2,"['Одессу', 'Одессе']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2349,Симбирск,2,"['Симбирска', 'Симбирск']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Rudin.txt
2350,Бонкура,2,['Бонкур'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2351,Гейдельберг,2,['Гейдельберге'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Rudin.txt
2352,Германия,2,['Германии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2353,Малороссия,2,"['Малороссию', 'Малороссии']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2354,Берлин,2,['Берлине'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Rudin.txt
2355,Сибирь,1,['Сибири'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2356,Франция,1,['Францию'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2357,Царевококшайск,1,['Царевококшайске'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Rudin.txt
2358,Чухлома,1,['Чухломе'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2359,Семёновка,1,['Семеновку'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2360,Белоруссия,1,['Белоруссии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2361,Рейн,1,['Рейне'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Rudin.txt
2362,Пенза,1,['Пензу'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2363,Париж,1,['Париже'],"NOUN,inan,masc,Sgtm,Geox sing,accs",Turgenev_I._Rudin.txt
2364,Коперник,1,['Коперником'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Rudin.txt
2365,Кавказ,1,['Кавказ'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Rudin.txt
2366,Золотоноша,1,['Золотоноша'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Rudin.txt
2367,Виргиния,1,['Виргинии'],"NOUN,inan,femn,Geox sing,nomn",Turgenev_I._Rudin.txt
2368,Юпитер,1,['Юпитер'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Rudin.txt
2369,Россия,22,"['Россию', 'России', 'Россия']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2370,Петербург,20,"['Петербург', 'Петербурге']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2371,Москва,11,"['Москву', 'Москва', 'Москве', 'Москвы']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2372,Париж,10,"['Париж', 'Париже']","NOUN,inan,masc,Sgtm,Geox sing,accs",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2373,Англия,9,"['Англию', 'Англии']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2374,Ватикан,7,"['Ватикан', 'Ватикане', 'Ватикана']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2375,Марьино,7,['Марьино'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2376,Гейдельберг,6,"['Гейдельберге', 'Гейдельберг']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2377,Тоггенбург,5,"['Тоггенбурга', 'Тоггенбург']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2378,Баден,4,"['Бадена', 'Баден', 'Бадене']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2379,Диоскура,4,['Диоскуры'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2380,Франция,4,['Франции'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2381,Веллингтон,3,"['Веллингтоном', 'Веллингтон']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2382,Германия,3,['Германии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2383,Дрезден,3,"['Дрезден', 'Дрездене']","NOUN,inan,masc,Geox sing,accs",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2384,Кондильяк,3,"['Кондильяка', 'Кондильяк']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2385,Русь,3,"['Русь', 'Руси']","NOUN,inan,femn,Sgtm,Geox sing,accs",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2386,Пелуза,2,['Пелуз'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2387,Азия,2,['Азии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2388,Редклифф,2,['Редклифф'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2389,Тульчин,2,['Тульчине'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2390,Остзея,2,['Остзее'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2391,Лифляндия,2,['Лифляндии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2392,Либиха,2,['Либиха'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2393,Курляндия,2,['Курляндии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2394,Италия,2,['Италии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2395,Грузия,2,['Грузии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2396,Бабингтон,2,['Бабингтон'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2397,Мишль,1,['Мишле'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2398,Альпы,1,['Альпы'],"NOUN,inan,GNdr,Pltm,Geox plur,accs",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2399,Польша,1,['Польше'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2400,Пошаловать,1,['Пошалуй'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2401,Ратклифф,1,['Ратклифф'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2402,Рим,1,['Риме'],"NOUN,inan,masc,Geox sing,accs",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2403,Гранада,1,['Гранада'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2404,Бюхнера,1,['Бюхнера'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2405,Бессарабия,1,['Бессарабии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2406,Флоренция,1,['Флоренцию'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2407,Швейцария,1,['Швейцарии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Otcyi_I_Deti.txt
2408,Москва,52,"['Москву', 'Москве', 'Москвы', 'Москвой']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2409,Тула,16,"['Тулы', 'Туле', 'Тулой', 'Тулу']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2410,Петербург,15,"['Петербург', 'Петербурге', 'Петербурга']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2411,Русь,12,"['Русь', 'Руси']","NOUN,inan,femn,Sgtm,Geox sing,accs",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2412,Яффа,10,"['Яффа', 'Яффу']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2413,Льгов,9,"['Льгова', 'Льгов']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2414,Россия,8,"['Россию', 'России', 'Россия']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2415,Дмитрич,8,['Дмитрич'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2416,Бесселендеевка,5,"['Бесселендеевки', 'Бесселендеевку', 'Бесселендеевка', 'Бесселендеевке']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2417,Аммалат,4,"['Аммалата', 'Аммалат', 'Аммалату']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2418,Лебедянь,4,['Лебедянь'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2419,Ивашка,4,"['Ивашкой', 'Ивашка']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2420,Алексеевка,4,"['Алексеевки', 'Алексеевку', 'Алексеевкой']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2421,Кукуевка,3,['Кукуевку'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2422,Зверкова,3,['Зверкова'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2423,Амченск,3,"['Амченске', 'Амченск']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2424,Орлеан,3,"['Орлеан', 'Орлеане', 'Орлеана']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2425,Курск,3,"['Курска', 'Курск']","NOUN,inan,masc,Geox sing,accs",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2426,Берлин,2,"['Берлин', 'Берлине']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2427,Полесье,2,['Полесья'],"NOUN,inan,neut,Sgtm,Geox sing,loct",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2428,Ананьев,2,"['Ананьево', 'Ананьева']","NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2429,Белево,2,['Белева'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2430,Силыч,2,"['Силыч', 'Силыча']","NOUN,inan,masc,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2431,Мценск,2,['Мценск'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2432,Тамбов,2,['Тамбова'],"NOUN,inan,masc,Geox sing,accs",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2433,Жиздра,2,['Жиздры'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2434,Линхен,2,['Линхен'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2435,Италия,2,['Италии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2436,Турция,2,"['Турцию', 'Турции']","NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2437,Чаплыгино,2,['Чаплыгино'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2438,Эвтого,1,['Эвтого'],"NOUN,inan,neut,Sgtm,Fixd,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2439,Шаболовка,1,['Шаболовке'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2440,Шумихино,1,['Шумихино'],"NOUN,inan,neut,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2441,Сибирь,1,['Сибирь'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2442,Силезия,1,['Силезии'],"NOUN,inan,femn,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2443,Харьков,1,['Харькова'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2444,Фонтанка,1,['Фонтанке'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2445,Ромны,1,['Ромны'],"NOUN,inan,GNdr,Pltm,Geox plur,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2446,Флоренция,1,['Флоренции'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2447,Синбирск,1,['Синбирск'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2448,Стикс,1,['Стикс'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2449,Стрыганиха,1,['Стрыганихой'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2450,Эпикура,1,['Эпикура'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2451,Швейцария,1,['Швейцарии'],"NOUN,inan,femn,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2452,Арбат,1,['Арбате'],"NOUN,inan,masc,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
2453,Романыч,1,['Романыч'],"NOUN,inan,masc,Sgtm,Geox sing,nomn",Turgenev_I._Spisokshkolnoy._Zapiski_Ohotnika.txt
